id,dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites
AVwczzi0kufWRAb5zQJE,2015-10-23T23:58:42Z,2018-06-22T18:36:38Z,916 W North Temple,Fast Food Restaurant Fairpark,Salt Lake City,US,us/ut/saltlakecity/916wnorthtemple/-1161002137,40.771496,-111.917532,McDonald's,84116,UT,"https://www.yellowpages.com/salt-lake-city-ut/mip/mcdonalds-3877760,https://www.allmenus.com/ut/salt-lake-city/212947-mcdonalds/menu/,http://www.yellowpages.com/salt-lake-city-ut/mip/mcdonalds-3877760,http://www.yellowbook.com/profile/mcdonalds_1504999318.html,https://foursquare.com/v/mcdonalds/4cf64c73d3a8a1cdcf60d043,https://foursquare.com/v/mcdonalds/4cf64c73d3a8a1cdcf60d043/menu,http://www.citysearch.com/profile/10390483/salt_lake_city_ut/mcdonald_s.html","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
AV0JRGCfFcQ3k02bDpUt,2017-07-03T16:24:22Z,2018-06-22T18:36:34Z,909 W Riverdale Rd,Fast Food Restaurants,Ogden,US,us/ut/ogden/909wriverdalerd/-1161002137,41.178295,-112.000468,McDonald's,84405,UT,"http://www.citysearch.com/profile/10411262/ogden_ut/mc_donald_s.html,http://www.yellowbook.com/profile/mcdonalds_1887964013.html,https://www.allmenus.com/ut/ogden/212926-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b7f66d2f964a520932c30e3/menu,https://www.yellowpages.com/ogden-ut/mip/mcdonalds-11035621,https://foursquare.com/v/mcdonalds/4b7f66d2f964a520932c30e3","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
AVwdDCj5IN2L1WUfrqX4,2016-03-31T02:20:34Z,2018-06-22T18:36:33Z,211 W 1230 N,Fast Food Restaurant,Provo,US,us/ut/provo/211w1230n/-1161002137,40.250567,-111.662228,McDonald's,84604,UT,"https://www.tripadvisor.com/Restaurant_Review-g57106-d4728035-Reviews-McDonald_s-Provo_Utah.html,https://foursquare.com/v/mcdonalds/4b9ef8d3f964a520a70d37e3,https://foursquare.com/v/mcdonalds/4b9ef8d3f964a520a70d37e3/menu,https://www.allmenus.com/ut/provo/212921-mcdonalds/menu/,http://www.citysearch.com/profile/10416406/provo_ut/mc_donald_s.html,https://www.yellowpages.com/provo-ut/mip/mcdonalds-5321938","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVzBErm7-gnIPe8DSjLt,2017-06-19T15:57:28Z,2018-06-22T18:36:27Z,819 N Sullivan Rd,Fast Food Restaurants,Veradale,US,us/wa/veradale/819nsullivanrd/-1161002137,47.664944,-117.197199,McDonald's,99037,WA,"https://www.allmenus.com/wa/veradale/212861-mcdonalds/menu/,https://www.yellowpages.com/spokane-valley-wa/mip/mcdonalds-3706323,https://foursquare.com/v/mcdonalds/4c34d3f4a0ced13a4dd7186e/menu,http://www.citysearch.com/profile/10929417/spokane_valley_wa/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4c34d3f4a0ced13a4dd7186e","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AV1c6i-ba4HuVbed50EY,2017-07-19T22:13:57Z,2018-06-22T18:36:23Z,902 S Main St,Fast Food Restaurants,Brigham City,US,us/ut/brighamcity/902smainst/-1161002137,41.491076,-112.016097,McDonald's,84302,UT,"http://www.yellowbook.com/profile/mcdonalds_1886225783.html,https://www.allmenus.com/ut/brigham-city/212879-mcdonalds/menu/,http://www.citysearch.com/profile/10401817/brigham_city_ut/mcdonald_s.html,https://www.yellowpages.com/brigham-city-ut/mip/mcdonalds-3723266,https://foursquare.com/v/mcdonalds/4b75b528f964a520a31e2ee3/menu,https://foursquare.com/v/mcdonalds/4b75b528f964a520a31e2ee3","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdrSITIN2L1WUfyLaX,2015-09-21T08:46:16Z,2018-06-22T18:36:23Z,505 W Yelm Ave,Fast Food Restaurants,Yelm,US,us/wa/yelm/505wyelmave/-1161002137,46.944589,-122.612408,McDonald's,98597,WA,"https://www.yellowpages.com/yelm-wa/mip/mcdonalds-3698167,https://foursquare.com/v/mcdonalds/4c19769d838020a17ad7e561,https://www.allmenus.com/wa/yelm/212873-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c19769d838020a17ad7e561/menu","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdrSITIN2L1WUfyLaX,2015-09-21T08:46:16Z,2018-06-22T18:36:23Z,505 W Yelm Ave,Fast Food Restaurant,Yelm,US,us/wa/yelm/505wyelmave/-1161002137,46.944589,-122.612408,McDonald's,98597,WA,"https://www.yellowpages.com/yelm-wa/mip/mcdonalds-3698167,https://foursquare.com/v/mcdonalds/4c19769d838020a17ad7e561,https://www.allmenus.com/wa/yelm/212873-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c19769d838020a17ad7e561/menu","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AV3iS9uKIxWefVJwj3kc,2017-08-14T19:50:08Z,2018-06-22T18:36:21Z,2740 Laurel Park Rd,Fast Food Restaurants,Clarksburg,US,us/wv/clarksburg/2740laurelparkrd/-1721138121,39.21248,-80.37987,Dairy Queen,26301,WV,"https://www.yellowpages.com/clarksburg-wv/mip/dairy-queen-497304373,http://www.yellowbook.com/profile/dairy-queen_1880533536.html",http://www.dairyqueen.com
AV0ZQ2iYFcQ3k02bEcgu,2017-07-06T18:57:14Z,2018-06-22T18:36:21Z,1600 E Chestnut Ave,Fast Food Restaurants,Yakima,US,us/wa/yakima/1600echestnutave/-1161002137,46.603108,-120.481796,McDonald's,98901,WA,"https://www.yellowpages.com/yakima-wa/mip/mcdonalds-16677661,http://www.yellowbook.com/profile/mcdonalds_1889682847.html,https://www.allmenus.com/wa/yakima/212870-mcdonalds/menu/,http://www.citysearch.com/profile/618492760/yakima_wa/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4e1f81307d8b71715b974de6/menu,https://foursquare.com/v/mcdonalds/4e1f81307d8b71715b974de6","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdPYxe_7pvs4fz3wu5,2015-09-21T09:24:44Z,2018-06-22T18:36:20Z,5910 Summitview Ave,Fast Food Restaurant,Yakima,US,us/wa/yakima/5910summitviewave/-1161002137,46.600036,-120.586846,McDonald's,98908,WA,"http://www.citysearch.com/profile/10921946/yakima_wa/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4b9bca33f964a520612536e3,https://www.yellowpages.com/yakima-wa/mip/mcdonalds-3106775,https://www.allmenus.com/wa/yakima/212871-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b9bca33f964a520612536e3/menu","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJwCgmVpEtFwgHckbmlboOzpavRE_pJ7hvrYBVWIEL71dkyxY9E-OPO4QeGAtPNgLqC1m353n6vNA5SE1Fo2eO94uJ5dvfv8QaZlxcsOn90hL3o_EExuK8DSxwSjjwcPu8eCbfWfNID0YsrNz2D48EvoXu5XldmJcHqcqfQDsm7L55VBXlU6dj2PvnakuUFWzmT4IWCj5s3MWGbTVQ0bm3xtNpKIlbEx1aSY0JaYOtPPwWei4dviZagtq7fnGUQfZ0k2oAYY-HAV3AZm03adm1xWvY8-XVquou1Ch98IUDJw7SdHonuyhyrNamWWymQxaL1_-idWATESd4NHd494T8tZQlEy-5BVED&placement=listing_profile&cs_user=unknown&cs_session=4636f6417a0c683ca32ca98dfc445e34aaa43baa"
AVwdPYxe_7pvs4fz3wu5,2015-09-21T09:24:44Z,2018-06-22T18:36:20Z,5910 Summitview Ave,Fast Food,Yakima,US,us/wa/yakima/5910summitviewave/-1161002137,46.600036,-120.586846,McDonald's,98908,WA,"http://www.citysearch.com/profile/10921946/yakima_wa/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4b9bca33f964a520612536e3,https://www.yellowpages.com/yakima-wa/mip/mcdonalds-3106775,https://www.allmenus.com/wa/yakima/212871-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b9bca33f964a520612536e3/menu","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJwCgmVpEtFwgHckbmlboOzpavRE_pJ7hvrYBVWIEL71dkyxY9E-OPO4QeGAtPNgLqC1m353n6vNA5SE1Fo2eO94uJ5dvfv8QaZlxcsOn90hL3o_EExuK8DSxwSjjwcPu8eCbfWfNID0YsrNz2D48EvoXu5XldmJcHqcqfQDsm7L55VBXlU6dj2PvnakuUFWzmT4IWCj5s3MWGbTVQ0bm3xtNpKIlbEx1aSY0JaYOtPPwWei4dviZagtq7fnGUQfZ0k2oAYY-HAV3AZm03adm1xWvY8-XVquou1Ch98IUDJw7SdHonuyhyrNamWWymQxaL1_-idWATESd4NHd494T8tZQlEy-5BVED&placement=listing_profile&cs_user=unknown&cs_session=4636f6417a0c683ca32ca98dfc445e34aaa43baa"
AVwch--AByjofQCxfQ46,2015-10-23T02:31:09Z,2018-06-22T18:36:20Z,814 S 9th Ave,Fast Food Restaurants,Walla Walla,US,us/wa/wallawalla/814s9thave/-1161002137,46.056214,-118.346068,McDonald's,99362,WA,"https://www.yellowpages.com/walla-walla-wa/mip/mcdonalds-4487453,https://foursquare.com/v/mcdonalds/4bb7a432314e95218f74479d,https://www.allmenus.com/wa/walla-walla/212863-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4bb7a432314e95218f74479d/menu","http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdaBbFIN2L1WUfve4l,2015-09-21T09:00:11Z,2018-06-22T18:36:18Z,1601 Pacific Ave,Fast Food Restaurant,Woodland,US,us/wa/woodland/1601pacificave/-1161002137,45.910773,-122.746105,McDonald's,98674,WA,"https://www.allmenus.com/wa/woodland/212867-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4beacaca61aca593b2278400/menu,https://www.tripadvisor.com/Restaurant_Review-g58836-d4961939-Reviews-McDonald_s-Woodland_Washington.html,http://www.tripadvisor.com/Restaurant_Review-g58836-d4961939-Reviews-McDonald_s-Woodland_Washington.html,http://www.yellowpages.com/woodland-wa/mip/mcdonalds-4195247,https://foursquare.com/v/mcdonalds/4beacaca61aca593b2278400,http://tripadvisor.com/Restaurant_Review-g58836-d4961939-Reviews-McDonald_s-Woodland_Washington.html,https://www.yellowpages.com/woodland-wa/mip/mcdonalds-4195247,http://www.citysearch.com/profile/36405147/woodland_wa/mcdonald_s.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttpQ3p9Bvj7cEgaIoo0U32uviEQwup-wmKUq3xcu2UsGN0LtZ_7JjurkbBSiu7k9yPeZx5SfLNmF-cjC_F-2S56OPFR3hKVgMnmk1Lg5xpjzNs8AfGcRVW_UInywkj4FN-6wmXpOg4LqnqLPgANdkHH8NKlLXmHJ58eKZs_nP4jWxkPxv5_Sx1lghG7KAx1KArRPlBZaMXsS_-Ute9woB8uf4VUuj6mgCPL7f0KlKUbQ0ryFpbaZplhV_RCvxIEZ4h8ot5B3Uyj7_tMGWPZHH2zoQTltUN3G-M98CafDYJIhqu--FrTB-yCgbfXbkuXprOxUp-kCdycJc9WR3NPelfZj8bw4d-VHVE&placement=listing_profile.b&cs_user=unknown&cs_session=428d063040ba0a4ab83cca0672cc286566b6ed88"
AV1c0gyWa4HuVbed5ah8,2017-07-19T21:47:35Z,2018-06-22T18:36:17Z,615 E Grand River Ave,Fast Food Restaurants,East Lansing,US,us/mi/eastlansing/615egrandriverave/-1972355886,42.73332,-84.47609,Cottage Inn Pizza,48823,MI,"http://www.citysearch.com/profile/36139228/east_lansing_mi/cottage_inn_pizza.html,https://www.yellowpages.com/east-lansing-mi/mip/cottage-inn-pizza-467215364,http://tripadvisor.com/Restaurant_Review-g42159-d5053174-Reviews-Cottage_Inn_Pizza-East_Lansing_Ingham_County_Michigan.html,http://www.yellowbook.com/profile/cottage-inn-pizza_1604555345.html",http://www.cottageinn.com
AVwcy6wV_7pvs4fzzDLz,2016-03-27T05:38:08Z,2018-06-22T18:36:05Z,3476 Whittier Blvd,Fast Food,Los Angeles,US,us/ca/losangeles/3476whittierblvd/1770159848,34.02649,-118.19894,Little Caesars Pizza,90023,CA,"http://www.yellowbook.com/profile/little-caesars-pizza_1492652070.html,https://foursquare.com/v/little-caesars-pizza/4d40310690f9224be515041e/menu,https://www.yellowbook.com/profile/little-caesars-pizza_1492652070.html,https://foursquare.com/v/little-caesars-pizza/4d40310690f9224be515041e%252525253FpromotedTipId%252525253D57a3199b498efe98e123eef4,https://foursquare.com/v/little-caesars-pizza/4d40310690f9224be515041e%252525253FpromotedTipId%252525253D57501b4d498ec6f8fa35ac42,https://www.yellowpages.com/los-angeles-ca/mip/little-caesars-pizza-452241790,https://foursquare.com/v/little-caesars-pizza/4d40310690f9224be515041e,https://www.trip.com/los-angeles/restaurants/little-caesars-pizza_19","http://www.littlecaesars.com,http://littlecaesars.com"
AV1c2FVaa4HuVbed5hLG,2017-07-19T21:54:27Z,2018-06-22T18:35:59Z,1084 S State Rd,Fast Food Restaurants,Davison,US,us/mi/davison/1084sstaterd/-2061630068,43.017622,-83.517572,Burger King,48423,MI,"https://www.yellowpages.com/davison-mi/mip/burger-king-610246,http://tripadvisor.com/Restaurant_Review-g42128-d834447-Reviews-Burger_King-Davison_Michigan.html,http://www.yellowbook.com/profile/burger-king_1538016456.html,https://www.allmenus.com/mi/davison/196799-burger-king/menu/",https://locations.bk.com/mi/davison/1084-s-state-st.html
AV0J6pY33D1zeR_xDWi5,2017-07-03T19:25:55Z,2018-06-22T18:35:50Z,818 N 12th St,Fast food restaurants,Murray,US,us/ky/murray/818n12thst/1121518186,36.6259,-88.3146,Culver's,42071,KY,"https://foursquare.com/v/culvers/4b67a1f4f964a520d1582be3,http://www.citysearch.com/profile/601913730/murray_ky/culver_s.html,http://tripadvisor.com/Restaurant_Review-g39693-d4689340-Reviews-Culver_s-Murray_Kentucky.html,http://www.yellowbook.com/profile/culvers_1633140445.html",http://www.culvers.com/restaurants/murray
AV0aWgQeLD2H7whiZgil,2017-07-07T00:01:33Z,2018-06-22T18:35:49Z,2510 Frederica St,Fast Food Restaurants,Owensboro,US,us/ky/owensboro/2510fredericast/572757474,37.750815,-87.111814,Papa John's Pizza,42301,KY,"http://www.citysearch.com/profile/4381127/owensboro_ky/papa_john_s_pizza.html,https://www.yellowbook.com/profile/papa-johns-pizza_1541638621.html,https://www.yellowpages.com/owensboro-ky/mip/papa-johns-pizza-9637511%252523yp-rating,https://www.yellowpages.com/owensboro-ky/mip/papa-johns-pizza-9637511,https://foursquare.com/v/papa-johns-pizza/4c913dbf51d9b1f7b9da7e46,https://www.allmenus.com/ky/owensboro/83782-papa-johns-pizza/menu/",http://www.papajohns.com
AVwdukfzkufWRAb58s2D,2016-05-10T02:03:32Z,2018-06-22T18:35:48Z,6 Orient Way,Fast Food Restaurant,Rutherford,US,us/nj/rutherford/6orientway/-1055723171,40.8278,-74.1011,Domino's Pizza,07070,NJ,"https://www.tripadvisor.com/Restaurant_Review-g46796-d4625691-Reviews-Domino_s_Pizza-Rutherford_New_Jersey.html,http://www.yellowpages.com/rutherford-nj/mip/dominos-pizza-3414809,https://www.allmenus.com/nj/rutherford/82452-dominos-pizza/menu/,https://foursquare.com/v/dominos-pizza/4c0b0a476071a59354bbe032,https://foursquare.com/v/dominos-pizza/4c0b0a476071a59354bbe032/menu,http://tripadvisor.com/Restaurant_Review-g46796-d4625691-Reviews-Domino_s_Pizza-Rutherford_New_Jersey.html",http://www.dominos.com
AVwdLlAwIN2L1WUftDkl,2015-10-20T01:07:30Z,2018-06-22T18:35:48Z,13425 Q St,Fast Food Restaurant,Omaha,US,us/ne/omaha/13425qst/108876530,41.205168,-96.123583,Runza,68137,NE,"https://www.allmenus.com/ne/omaha/155557-runza/menu/,https://foursquare.com/v/runza/4b8ad08ff964a520e68232e3,https://foursquare.com/v/runza/4b8ad08ff964a520e68232e3/menu","https://www.runza.com,http://runza.com"
AVweL8ArByjofQCxwBup,2016-08-02T21:14:42Z,2018-06-22T18:35:47Z,1303 Bridge St,Fast Food Restaurants,Charlevoix,US,us/mi/charlevoix/1303bridgest/-66712705,45.308895,-85.258745,Pizza Hut,49720,MI,"https://www.allmenus.com/mi/charlevoix/79544-pizza-hut/menu/,http://tripadvisor.com/Restaurant_Review-g42068-d3332968-Reviews-Pizza_Hut-Charlevoix_Charlevoix_County_Michigan.html,https://www.yellowbook.com/profile/pizza-hut_1529761213.html,http://www.citysearch.com/profile/5477485/charlevoix_mi/pizza_hut.html,https://foursquare.com/v/pizza-hut/4bb2d98c715eef3b50c885bb/menu,https://foursquare.com/v/pizza-hut/4bb2d98c715eef3b50c885bb,http://www.yellowbook.com/profile/pizza-hut_1529761213.html,https://www.yellowpages.com/charlevoix-mi/mip/pizza-hut-473514442,http://www.yellowpages.com/charlevoix-mi/mip/pizza-hut-473514442",http://www.pizzahut.com
AVwci8gsByjofQCxfcu3,2016-07-31T02:01:11Z,2018-06-22T18:35:47Z,816 Galvin Rd S,Fast Food Restaurant,Bellevue,US,us/ne/bellevue/816galvinrds/108876530,41.153051,-95.918252,Runza,68005,NE,"https://foursquare.com/v/runza/4b7addb2f964a52030422fe3,https://www.allmenus.com/ne/bellevue/155551-runza/menu/",http://runza.com
AVwcmJLaIN2L1WUfmwE3,2015-10-23T00:19:16Z,2018-06-22T18:35:46Z,640 N Park Ave,Fast Food Restaurant,Fremont,US,us/ne/fremont/640nparkave/108876530,41.435241,-96.497046,Runza,68025,NE,"http://tripadvisor.com/Restaurant_Review-g45577-d4623364-Reviews-Runza-Fremont_Nebraska.html,https://foursquare.com/v/runza/4bf6fe2e5317a593323bfd7e,https://foursquare.com/v/runza/4bf6fe2e5317a593323bfd7e/menu,https://www.allmenus.com/ne/fremont/155544-runza/menu/,https://www.tripadvisor.com/Restaurant_Review-g45577-d4623364-Reviews-Runza-Fremont_Nebraska.html,http://www.citysearch.com/profile/6441315/fremont_ne/runza.html",https://www.runza.com
AVwc9kg__7pvs4fz0zew,2016-04-06T02:54:55Z,2018-06-22T18:35:46Z,814 S 13th St,Fast Food Restaurant,Norfolk,US,us/ne/norfolk/814s13thst/108876530,42.024188,-97.42652,Runza,68701,NE,"https://www.allmenus.com/ne/norfolk/155541-runza/menu/,http://www.citysearch.com/profile/6487983/norfolk_ne/runza.html,https://foursquare.com/v/runza/4b3bd6f3f964a5204d7c25e3,https://foursquare.com/v/runza/4b3bd6f3f964a5204d7c25e3/menu","https://www.runza.com,http://runza.com"
AVwdGTcnByjofQCxlfLx,2015-10-20T00:28:31Z,2018-06-22T18:35:45Z,141 S Chestnut St,Fast Food Restaurant,Wahoo,US,us/ne/wahoo/141schestnutst/108876530,41.205559,-96.622673,Runza,68066,NE,"https://foursquare.com/v/runza/4c003b70c30a2d7f433f121d,https://www.allmenus.com/ne/wahoo/155538-runza/menu/,https://www.tripadvisor.com/Restaurant_Review-g45881-d4620803-Reviews-Runza-Wahoo_Nebraska.html,http://tripadvisor.com/Restaurant_Review-g45881-d4620803-Reviews-Runza-Wahoo_Nebraska.html,https://foursquare.com/v/runza/4c003b70c30a2d7f433f121d/menu,http://www.tripadvisor.com/Restaurant_Review-g45881-d4620803-Reviews-Runza-Wahoo_Nebraska.html","http://www.runza.com,http://runza.com"
AVweUb8x_7pvs4fzB8ow,2016-06-13T00:18:06Z,2018-06-22T18:35:42Z,6893 Gratiot Rd,Fast Food Restaurants,Saginaw,US,us/mi/saginaw/6893gratiotrd/-75924464,43.4156,-84.04944,Eudici's Pizza,48609,MI,"https://www.yellowpages.com/saginaw-mi/mip/eudicis-pizza-8240242,http://www.yellowbook.com/profile/eudicis-pizza_1869707129.html,http://www.yellowpages.com/saginaw-mi/mip/eudicis-pizza-8240242,http://tripadvisor.com/Restaurant_Review-g42665-d7368798-Reviews-Eudici_s_Pizza-Saginaw_Michigan.html","http://www.eudicipizza.com,http://eudicispizzasaginaw.com"
AVwdtPdz_7pvs4fz8hwf,2016-03-28T05:59:23Z,2018-06-22T18:35:41Z,538 Livingston St,Fast Food Restaurants,Norwood,US,us/nj/norwood/538livingstonst/-1055723171,40.9994,-73.9537,Domino's Pizza,07648,NJ,"https://foursquare.com/v/dominos-pizza/4be5c7522468c92895890043,https://www.allmenus.com/nj/norwood/82432-dominos-pizza/menu/,http://www.tripadvisor.com/Restaurant_Review-g46689-d5094811-Reviews-Domino_s_Pizza-Norwood_New_Jersey.html,https://www.tripadvisor.com/Restaurant_Review-g46689-d5094811-Reviews-Domino_s_Pizza-Norwood_New_Jersey.html,https://foursquare.com/v/dominos-pizza/4be5c7522468c92895890043/menu,https://www.yellowpages.com/norwood-nj/mip/dominos-pizza-7909717,http://www.yellowpages.com/norwood-nj/mip/dominos-pizza-7909717","https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
AVwcnZGm_7pvs4fzxFil,2016-04-03T12:04:45Z,2018-06-22T18:35:34Z,141 Us Highway 46,Fast Food Restaurants,Budd Lake,US,us/nj/buddlake/141ushighway46/-1055723171,40.8805,-74.7315,Domino's Pizza,07828,NJ,"http://www.yellowpages.com/budd-lake-nj/mip/dominos-pizza-11985821,http://www.citysearch.com/profile/6753153/budd_lake_nj/domino_s_pizza.html,http://www.tripadvisor.com/Restaurant_Review-g46332-d4796509-Reviews-Domino_s_Pizza-Budd_Lake_Morris_County_New_Jersey.html,https://www.allmenus.com/nj/budd-lake/82356-dominos-pizza/menu/,https://www.yellowpages.com/budd-lake-nj/mip/dominos-pizza-11985821","https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,http://www.dominos.com,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
AVwckKLekufWRAb5wlIK,2016-03-29T05:04:23Z,2018-06-22T18:35:34Z,4402 Baldwin Rd,Fast Food Restaurants,Auburn Hills,US,us/mi/auburnhills/4402baldwinrd/-909106947,42.702887,-83.306602,Sbarro,48326,MI,"https://www.allmenus.com/mi/auburn-hills/72454-sbarro/menu/,https://foursquare.com/v/sbarro/4bc9e2adb6c49c7403298f91/menu,https://foursquare.com/v/sbarro/4bc9e2adb6c49c7403298f91,http://tripadvisor.com/Restaurant_Review-g29571-d4962821-Reviews-Sbarro-Auburn_Hills_Michigan.html,http://www.yellowbook.com/profile/sbarro_1631382832.html,http://www.citysearch.com/profile/5268082/auburn_hills_mi/sbarro.html,https://www.yellowpages.com/auburn-hills-mi/mip/sbarro-17686413",http://www.sbarro.com
AVwc3rngIN2L1WUfpyyO,2016-04-01T06:28:42Z,2018-06-22T18:35:34Z,1313 N State St,Fast Food Restaurant,Belvidere,US,us/il/belvidere/1313nstatest/-1161002137,42.269137,-88.853432,McDonald's,61008,IL,"https://www.yellowpages.com/belvidere-il/mip/mcdonalds-3088850,http://www.yellowpages.com/belvidere-il/mip/mcdonalds-3088850,https://foursquare.com/v/mcdonalds/4bfbc8d165fbc9b641cc916c/menu,http://www.yellowbook.com/profile/mcdonalds_1504772576.html,https://foursquare.com/v/mcdonalds/4bfbc8d165fbc9b641cc916c,https://www.allmenus.com/il/belvidere/212150-mcdonalds/menu/,http://www.kudzu.com/m/McDonald%25252527s-12423113","http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwckInMkufWRAb5wkxn,2016-04-02T05:32:31Z,2018-06-22T18:35:33Z,681 N 12th St,Fast Food Restaurants,Breese,US,us/il/breese/681n12thst/-1161002137,38.619582,-89.530023,McDonald's,62230,IL,"https://www.allmenus.com/il/breese/212166-mcdonalds/menu/,http://www.kudzu.com/m/Burger-King-20325292,http://www.kudzu.com/m/Mc-Donald%252527s-21430536,http://www.citysearch.com/profile/36838755/breese_il/burger_king.html,https://foursquare.com/v/mcdonalds/4c659c65f7a80f472ac19b7a,https://foursquare.com/v/mcdonalds/4c659c65f7a80f472ac19b7a/menu,https://www.yellowpages.com/breese-il/mip/mcdonalds-5293670","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
AV1tfKf8a4HuVbed8LIn,2017-07-23T03:27:52Z,2018-06-22T18:35:26Z,285 N Front St,Fast Food Restaurants,Braidwood,US,us/il/braidwood/285nfrontst/-1161002137,41.265585,-88.208353,McDonald's,60408,IL,"https://foursquare.com/v/mcdonalds/4e15f6d218a8addae8cefdf0/menu,https://www.yellowpages.com/braidwood-il/mip/mcdonalds-5026662,https://www.allmenus.com/il/braidwood/212165-mcdonalds/menu/,http://tripadvisor.com/Restaurant_Review-g35709-d4974762-Reviews-McDonald_s-Braidwood_Illinois.html,https://foursquare.com/v/mcdonalds/4e15f6d218a8addae8cefdf0","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdUke2_7pvs4fz4pfQ,2016-03-26T04:54:04Z,2018-06-22T18:35:26Z,100 N Bolingbrook Dr,Fast Food Restaurant,Bolingbrook,US,us/il/bolingbrook/100nbolingbrookdr/-1161002137,41.698519,-88.068207,McDonald's,60440,IL,"https://www.allmenus.com/il/bolingbrook/212161-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c14f8187f7f2d7f549ee168,http://www.kudzu.com/m/Mc-Donald%25252527s-21394258,https://www.yellowpages.com/bolingbrook-il/mip/mcdonalds-509185855,https://foursquare.com/v/mcdonalds/4c14f8187f7f2d7f549ee168/menu,http://www.kudzu.com/m/McDonald%25252527s-12341346,https://www.kudzu.com/m/McDonald%25252527s-12341346","http://mcdonalds.com,http://www.mcdonalds.com"
